,vectors,shape
2265,RllWJUvrxEY_bn.npy,"(548, 1024)"
2266,BYoZz07Y_CY_resnet.npy,"(582, 2048)"
2267,e8S1vFC8zYk_resnet.npy,"(305, 2048)"
2268,MC7IWjamNYI_resnet.npy,"(325, 2048)"
2269,sjh57ujp52M_bn.npy,"(651, 1024)"
2270,J3wZ7wYPVTI_bn.npy,"(567, 1024)"
2271,RUnYJCdTLiY_bn.npy,"(628, 1024)"
2272,qOB709GWcE8_resnet.npy,"(644, 2048)"
2273,yFeZN3W5YKY_resnet.npy,"(523, 2048)"
2274,wklpuFysPq8_bn.npy,"(1224, 1024)"
2275,JDB_HLywaok_bn.npy,"(745, 1024)"
2276,H_9oM1Y60lU_bn.npy,"(632, 1024)"
2277,nRageCYhbO8_bn.npy,"(815, 1024)"
2278,svgC7Pcu3_0_resnet.npy,"(1062, 2048)"
2279,DzRIphFQ2Jc_resnet.npy,"(376, 2048)"
2280,v-NzE_1_xNM_bn.npy,"(507, 1024)"
2281,4UDMcBe5D3A_bn.npy,"(396, 1024)"
2282,v7U70gPylBA_resnet.npy,"(898, 2048)"
2283,NwiypvZAymk_bn.npy,"(1534, 1024)"
2284,on8-O_f69ys_bn.npy,"(874, 1024)"
2285,qkluMpILLdQ_bn.npy,"(568, 1024)"
2286,FrzEHqqi1RY_resnet.npy,"(392, 2048)"
2287,WqfselLH4MQ_bn.npy,"(843, 1024)"
2288,v1WYthMcMRI_resnet.npy,"(922, 2048)"
2289,3t0DOJgK1vs_bn.npy,"(361, 1024)"
2290,ZQGfcC62Pys_resnet.npy,"(224, 2048)"
2291,MTGYZIE9nUo_resnet.npy,"(770, 2048)"
2292,zKS6PpS5WKQ_bn.npy,"(1147, 1024)"
2293,iqcnbNqVc7U_resnet.npy,"(606, 2048)"
2294,s99K_WyajB8_resnet.npy,"(664, 2048)"
2295,T9YvpcxCC2I_bn.npy,"(611, 1024)"
2296,7-FatJyHj_g_resnet.npy,"(358, 2048)"
2297,B1YQYS9BMdk_bn.npy,"(301, 1024)"
2298,EOc8Xiezg8U_bn.npy,"(388, 1024)"
2299,ZQGfcC62Pys_bn.npy,"(224, 1024)"
2300,-k7trpuj3X8_resnet.npy,"(568, 2048)"
2301,UfWND-lc4sc_resnet.npy,"(380, 2048)"
2302,vcfNpDtVqOw_resnet.npy,"(192, 2048)"
2303,p-PFp1c0FKs_bn.npy,"(605, 1024)"
2304,w7jJ8nsbbKI_resnet.npy,"(198, 2048)"
2305,WesunejhXFI_resnet.npy,"(638, 2048)"
2306,qVvJQBIL_HY_resnet.npy,"(741, 2048)"
2307,GrCrG-EMr8g_bn.npy,"(775, 1024)"
2308,1-SJGQ2HLp8_bn.npy,"(760, 1024)"
2309,bQ3QYyFglc0_resnet.npy,"(544, 2048)"
2310,LEqqsROtG-I_resnet.npy,"(389, 2048)"
2311,Eci1mvWcQuI_bn.npy,"(260, 1024)"
2312,FHvZgt3ExDI_resnet.npy,"(927, 2048)"
2313,NkCbbwxEdXU_resnet.npy,"(393, 2048)"
2314,YX6v3tY7OPg_resnet.npy,"(232, 2048)"
2315,UbRRHp4uO50_resnet.npy,"(942, 2048)"
2316,XsALTvYUTI8_bn.npy,"(399, 1024)"
2317,L4tdvpago7s_bn.npy,"(908, 1024)"
2318,uAzzevo-FME_resnet.npy,"(525, 2048)"
2319,u36qTw33_Kk_resnet.npy,"(861, 2048)"
2320,EyAdFQJv2LY_resnet.npy,"(108, 2048)"
2321,sbkVPzkVY0M_resnet.npy,"(582, 2048)"
2322,C4ROaIjK6Fs_resnet.npy,"(482, 2048)"
2323,We2CzpjPD3k_bn.npy,"(1278, 1024)"
2324,6uttmRx2ovo_bn.npy,"(1318, 1024)"
2325,891dSjYielI_bn.npy,"(659, 1024)"
2326,-AfxeTnCbVQ_bn.npy,"(880, 1024)"
2327,peld2w63tpM_bn.npy,"(367, 1024)"
2328,ueGKsfUW-PM_bn.npy,"(1051, 1024)"
2329,k7EVFW1nCNI_resnet.npy,"(912, 2048)"
2330,U1eHoriT_aI_resnet.npy,"(306, 2048)"
2331,sJVn7H0pQRw_resnet.npy,"(512, 2048)"
2332,olrxEUXmlVA_bn.npy,"(336, 1024)"
2333,olrxEUXmlVA_resnet.npy,"(336, 2048)"
2334,zbOnhbcikz0_bn.npy,"(965, 1024)"
2335,BRqTCiAc7uk_bn.npy,"(223, 1024)"
2336,TyR6QO1pVCo_resnet.npy,"(594, 2048)"
2337,QLaA91I4t3U_resnet.npy,"(372, 2048)"
2338,FQRC8urWpew_bn.npy,"(531, 1024)"
2339,WXnV0ACb808_bn.npy,"(317, 1024)"
2340,cFZPX7by9N8_resnet.npy,"(601, 2048)"
2341,PKcwRi9jh0E_resnet.npy,"(506, 2048)"
2342,UB1_MNpdvgs_resnet.npy,"(1489, 2048)"
2343,29Wkj1LqaK8_resnet.npy,"(738, 2048)"
2344,MJ2mD3blxqA_bn.npy,"(265, 1024)"
2345,E_0tikIOFIc_bn.npy,"(345, 1024)"
2346,Odv6ltYAMw4_bn.npy,"(316, 1024)"
2347,OpURFOTdycE_bn.npy,"(1195, 1024)"
2348,SkPvNb9P7XQ_resnet.npy,"(376, 2048)"
2349,pTjoGIvSfE8_bn.npy,"(1059, 1024)"
2350,O7nS_uu3CZo_bn.npy,"(253, 1024)"
2351,wQc0xmPurDc_bn.npy,"(254, 1024)"
2352,D4AnZ0ymfzw_bn.npy,"(270, 1024)"
2353,efnHOsT7k9s_bn.npy,"(373, 1024)"
2354,O7ONcb3qhMU_resnet.npy,"(726, 2048)"
2355,Dao0vasGPMQ_bn.npy,"(414, 1024)"
2356,Cgyi5kaU7Qc_bn.npy,"(714, 1024)"
2357,7Ui4OCsawAU_resnet.npy,"(904, 2048)"
2358,LEqqsROtG-I_bn.npy,"(389, 1024)"
2359,olwrZ-zMOqU_resnet.npy,"(1227, 2048)"
2360,H6acK-N2wMs_bn.npy,"(310, 1024)"
2361,iPJmzCZ3uwo_resnet.npy,"(262, 2048)"
2362,1NAoA1R8uZI_resnet.npy,"(666, 2048)"
2363,8Wx28xP3R70_bn.npy,"(998, 1024)"
2364,ysmNrW8Yg58_bn.npy,"(706, 1024)"
2365,G3k0rnWXK_c_bn.npy,"(139, 1024)"
2366,a0g9OPuNcwI_resnet.npy,"(443, 2048)"
2367,5xogySLxeWQ_resnet.npy,"(918, 2048)"
2368,hnxHxJ1BKXA_bn.npy,"(663, 1024)"
2369,nqyO0ovASOg_bn.npy,"(603, 1024)"
2370,0EuykeOvGg4_resnet.npy,"(889, 2048)"
2371,umlod2kf3K8_resnet.npy,"(1157, 2048)"
2372,CIRA1IC9shc_bn.npy,"(759, 1024)"
2373,41NQ9UXkPWE_bn.npy,"(1386, 1024)"
2374,wBxa_mAFRJU_resnet.npy,"(170, 2048)"
2375,hXkepSgN_zo_bn.npy,"(464, 1024)"
2376,gEYyWqs1oL0_resnet.npy,"(452, 2048)"
2377,rO2UhGnexwY_resnet.npy,"(354, 2048)"
2378,wokMK-w7XiA_bn.npy,"(129, 1024)"
2379,C73qiF138VU_bn.npy,"(286, 1024)"
2380,7ghf2NpsdcM_bn.npy,"(630, 1024)"
2381,GYolHIuQlEY_bn.npy,"(113, 1024)"
2382,xHlBWc-7Kwo_bn.npy,"(141, 1024)"
2383,qRUbmEZ6oiA_bn.npy,"(685, 1024)"
2384,SRdsaqpnfd4_resnet.npy,"(559, 2048)"
2385,4u1Cxoke6Co_bn.npy,"(309, 1024)"
2386,F-Pgf8bXDpQ_resnet.npy,"(312, 2048)"
2387,LoeSv5enisE_resnet.npy,"(669, 2048)"
2388,nzH74JoLMPI_bn.npy,"(498, 1024)"
2389,lyjRwe9kGDg_resnet.npy,"(528, 2048)"
2390,Ap3g0IRcjzU_bn.npy,"(984, 1024)"
2391,Qsgz9Vr-5aU_resnet.npy,"(948, 2048)"
2392,57e54HEcrUE_bn.npy,"(920, 1024)"
2393,C2cNcOXGyZA_resnet.npy,"(471, 2048)"
2394,UzqlXpAAAWk_bn.npy,"(151, 1024)"
2395,zBexcthy_tA_bn.npy,"(736, 1024)"
2396,29aDIi7qxXY_resnet.npy,"(1053, 2048)"
2397,64x2_RvBOa0_resnet.npy,"(564, 2048)"
2398,TeB5y-QmIHY_resnet.npy,"(418, 2048)"
2399,zwbCD3CUFIs_bn.npy,"(779, 1024)"
2400,uy_EB_IQuLM_resnet.npy,"(1024, 2048)"
2401,XUyqiWN8WFI_resnet.npy,"(796, 2048)"
2402,wXA-1ZmvuEA_bn.npy,"(863, 1024)"
2403,86Mb6cYFJig_bn.npy,"(415, 1024)"
2404,QRUXnp4mDUQ_bn.npy,"(407, 1024)"
2405,j878b3cSqEw_resnet.npy,"(532, 2048)"
2406,5FOX31OK_pU_resnet.npy,"(387, 2048)"
2407,4h33GFHLPNg_bn.npy,"(449, 1024)"
2408,8PFyEtZgSUs_resnet.npy,"(611, 2048)"
2409,zuQfLg46-Yc_resnet.npy,"(600, 2048)"
2410,5W3jHo5d7hM_resnet.npy,"(841, 2048)"
2411,dnrZJQmC05c_resnet.npy,"(704, 2048)"
2412,pDjyQ1lKMT8_resnet.npy,"(327, 2048)"
2413,vw9FgztLKFc_resnet.npy,"(764, 2048)"
2414,dMbb10O9hGs_resnet.npy,"(572, 2048)"
2415,N35UyfIwhVI_bn.npy,"(279, 1024)"
2416,4nxbRG6-sfw_resnet.npy,"(689, 2048)"
2417,SHGY7kKeLq8_bn.npy,"(466, 1024)"
2418,bmZB3aszZlA_resnet.npy,"(624, 2048)"
2419,mKIvvx1SwmQ_bn.npy,"(506, 1024)"
2420,C_6yMh3tEQk_resnet.npy,"(1058, 2048)"
2421,haOViOps2ew_bn.npy,"(442, 1024)"
2422,zBexcthy_tA_resnet.npy,"(736, 2048)"
2423,D95guPY38bc_resnet.npy,"(753, 2048)"
2424,ukdv_PowcM8_resnet.npy,"(716, 2048)"
2425,ILS3z1zpD8k_bn.npy,"(260, 1024)"
2426,uJuGp3BUD6o_bn.npy,"(363, 1024)"
2427,cQ8mt5ACO0A_resnet.npy,"(1001, 2048)"
2428,8QCW0qWbNeI_resnet.npy,"(830, 2048)"
2429,xK8bGXuXO_Y_bn.npy,"(537, 1024)"
2430,-AfxeTnCbVQ_resnet.npy,"(880, 2048)"
2431,Gq9rHij2z20_resnet.npy,"(1129, 2048)"
2432,SuK9T9KOBSs_resnet.npy,"(749, 2048)"
2433,zgfwA7qt0lg_resnet.npy,"(825, 2048)"
2434,a-rB3f8lqEg_resnet.npy,"(954, 2048)"
2435,MxIBrXGWFw0_resnet.npy,"(574, 2048)"
2436,FcjEswcaJW4_resnet.npy,"(652, 2048)"
2437,SVihYubF078_resnet.npy,"(440, 2048)"
2438,7zjwjGsVcLI_bn.npy,"(878, 1024)"
2439,UVHIuuQ0-nA_bn.npy,"(650, 1024)"
2440,G_oxCFd1krc_bn.npy,"(575, 1024)"
2441,zudeWqL9ALU_bn.npy,"(676, 1024)"
2442,Bc0CuJFFSeg_resnet.npy,"(810, 2048)"
2443,__5RJw4UP1Y_resnet.npy,"(290, 2048)"
2444,sJLapskS7KU_resnet.npy,"(1068, 2048)"
2445,faEJiqrx96s_bn.npy,"(234, 1024)"
2446,gZuDMKXWU_E_resnet.npy,"(788, 2048)"
2447,2IkN3hTEZ2Y_resnet.npy,"(672, 2048)"
2448,OUeLe5uMZ6E_bn.npy,"(1504, 1024)"
2449,x6noOknBPDI_bn.npy,"(1107, 1024)"
2450,1P8x2Cy-MUM_resnet.npy,"(452, 2048)"
2451,5Oq5giRXtag_resnet.npy,"(632, 2048)"
2452,NXnQys_ejeg_bn.npy,"(1120, 1024)"
2453,m_0hSqNeLIk_bn.npy,"(767, 1024)"
2454,FXuAeiK2Y5Y_bn.npy,"(389, 1024)"
2455,0hVAuvPAIzA_resnet.npy,"(584, 2048)"
2456,EN1Qf9vcnN0_resnet.npy,"(785, 2048)"
2457,PTgdWWK2SPQ_bn.npy,"(801, 1024)"
2458,mga0jybosxE_bn.npy,"(520, 1024)"
2459,--bv0V6ZjWI_bn.npy,"(665, 1024)"
2460,j878b3cSqEw_bn.npy,"(532, 1024)"
2461,DHpQOhQhW3A_resnet.npy,"(353, 2048)"
2462,PTpRTJKAEoI_resnet.npy,"(435, 2048)"
2463,dI2WtKv1t_o_bn.npy,"(1136, 1024)"
2464,YMYNv3cZ9SE_resnet.npy,"(565, 2048)"
2465,83uz_q4_nyk_resnet.npy,"(1267, 2048)"
2466,_AZ5jo3y7V4_bn.npy,"(1194, 1024)"
2467,nRojh0N1QiU_resnet.npy,"(1180, 2048)"
2468,TfITvKr5M3k_bn.npy,"(342, 1024)"
2469,vpRz4jPFCmo_bn.npy,"(604, 1024)"
2470,u8mJfN9TBkY_bn.npy,"(556, 1024)"
2471,kdpQK9f-_xU_resnet.npy,"(408, 2048)"
2472,0_Ifseq4Eg8_bn.npy,"(577, 1024)"
2473,64x2_RvBOa0_bn.npy,"(564, 1024)"
2474,BAoQWVV-bh4_resnet.npy,"(286, 2048)"
2475,LpBsoQ6TAL0_bn.npy,"(736, 1024)"
2476,o8HaMr9E8J8_bn.npy,"(313, 1024)"
2477,wURtxtH7i-Y_bn.npy,"(387, 1024)"
2478,OJB3_asB2rc_resnet.npy,"(215, 2048)"
2479,SELBilV64sY_resnet.npy,"(676, 2048)"
2480,c9eELn4axpg_bn.npy,"(704, 1024)"
2481,xK8bGXuXO_Y_resnet.npy,"(537, 2048)"
2482,m88rF0rwHo8_bn.npy,"(506, 1024)"
2483,OsYU9W14guU_resnet.npy,"(490, 2048)"
2484,DeiX_otgD1Q_resnet.npy,"(487, 2048)"
2485,umveZyJ1h1s_resnet.npy,"(1195, 2048)"
2486,CElmXCveb48_bn.npy,"(416, 1024)"
2487,sbjVZBS383U_bn.npy,"(759, 1024)"
2488,dsI9QVhmsGg_bn.npy,"(336, 1024)"
2489,Ghn26BIbbvE_resnet.npy,"(1100, 2048)"
2490,4apR0YypAGc_resnet.npy,"(307, 2048)"
2491,EHPkhM261nk_bn.npy,"(839, 1024)"
2492,DeP_lwBPvzw_bn.npy,"(934, 1024)"
2493,QVIrvIjknv4_bn.npy,"(839, 1024)"
2494,p2GVwIauFks_resnet.npy,"(888, 2048)"
2495,Pk88LQ7hxbg_resnet.npy,"(421, 2048)"
2496,cdsDsUcLJZM_bn.npy,"(564, 1024)"
2497,qSGeNRE8DIA_resnet.npy,"(514, 2048)"
2498,y-Jxli-JfPg_resnet.npy,"(275, 2048)"
2499,k3nRPKCyyVg_bn.npy,"(1101, 1024)"
2500,BL8oJSnL4EE_resnet.npy,"(366, 2048)"
2501,xOWHUi9fdBs_resnet.npy,"(418, 2048)"
2502,2OM9fBeBX-I_resnet.npy,"(411, 2048)"
2503,1Ihxcua2HBc_resnet.npy,"(596, 2048)"
2504,1vJp-jaIaeE_resnet.npy,"(154, 2048)"
2505,bUQ_OAQNyj8_bn.npy,"(558, 1024)"
2506,tfZ7g7yr-0k_resnet.npy,"(658, 2048)"
2507,9BNRMHGepS4_bn.npy,"(634, 1024)"
2508,o25fLmZsWzw_bn.npy,"(1032, 1024)"
2509,LV943DshjOc_bn.npy,"(712, 1024)"
2510,HWdaqQP5460_resnet.npy,"(1211, 2048)"
2511,XEHUV09m7Ok_resnet.npy,"(283, 2048)"
2512,hSsNOSjkWww_resnet.npy,"(544, 2048)"
2513,nuwCjQVlBrg_resnet.npy,"(1145, 2048)"
2514,N35UyfIwhVI_resnet.npy,"(279, 2048)"
2515,9gCiWOadMuc_bn.npy,"(390, 1024)"
2516,6KCWzRfFyr4_resnet.npy,"(1159, 2048)"
2517,IDu5czNIM1w_bn.npy,"(387, 1024)"
2518,Nn5CFx6fmG0_resnet.npy,"(556, 2048)"
2519,mKDT_D1-Ym4_resnet.npy,"(255, 2048)"
2520,DvAiRex4JlQ_bn.npy,"(410, 1024)"
2521,1iv2xhPN3vk_bn.npy,"(134, 1024)"
2522,luDzsPatsGw_resnet.npy,"(1117, 2048)"
2523,fIRadWyEofw_resnet.npy,"(814, 2048)"
2524,aDfyG7ABRKo_resnet.npy,"(253, 2048)"
2525,x3if1znl5Fg_resnet.npy,"(964, 2048)"
2526,rpNzQZqj0JQ_bn.npy,"(1142, 1024)"
2527,wHWDBQ9_7FU_resnet.npy,"(502, 2048)"
2528,lH7pgsnyGrI_resnet.npy,"(442, 2048)"
2529,BZA7WIwi3aA_bn.npy,"(718, 1024)"
2530,DVW7nZeeVlk_resnet.npy,"(699, 2048)"
2531,lwdypoLpMW4_resnet.npy,"(862, 2048)"
2532,u_EbTnpbHRk_bn.npy,"(746, 1024)"
2533,MZj3qmpbXo8_resnet.npy,"(884, 2048)"
2534,dkyxNIkE7vQ_bn.npy,"(398, 1024)"
2535,ALpzvKkohfQ_bn.npy,"(824, 1024)"
2536,lYiKwaclCZQ_bn.npy,"(651, 1024)"
2537,bAC0cZIQVOk_bn.npy,"(1015, 1024)"
2538,bqmkNRNd5yw_bn.npy,"(1176, 1024)"
2539,ysRLGUndzgg_bn.npy,"(1175, 1024)"
2540,7Xw2utxQSK8_bn.npy,"(608, 1024)"
2541,Ew5YKc6xmLE_bn.npy,"(472, 1024)"
2542,XlAZJB-uAO0_bn.npy,"(607, 1024)"
2543,U1eHoriT_aI_bn.npy,"(306, 1024)"
2544,OUhxy5BANfk_resnet.npy,"(520, 2048)"
2545,PqyqB_FkWrQ_bn.npy,"(655, 1024)"
2546,WRtoMalV4Zo_resnet.npy,"(1073, 2048)"
2547,WO4EXX5DJHQ_bn.npy,"(552, 1024)"
2548,Vq5gxXh9zLM_resnet.npy,"(210, 2048)"
2549,c96tGPyKB0c_bn.npy,"(347, 1024)"
2550,Xgp4BTstS20_resnet.npy,"(328, 2048)"
2551,5Pa79r5Q-ZI_bn.npy,"(448, 1024)"
2552,S7hpTy1Rx1k_resnet.npy,"(398, 2048)"
2553,efnHOsT7k9s_resnet.npy,"(373, 2048)"
2554,khmRPBMz6do_bn.npy,"(699, 1024)"
2555,vw9FgztLKFc_bn.npy,"(764, 1024)"
2556,KP-sFwyyi2k_resnet.npy,"(464, 2048)"
2557,sb58mkT8_ak_bn.npy,"(619, 1024)"
2558,uFFEK46NIhk_resnet.npy,"(371, 2048)"
2559,sdB8qBlLS2E_resnet.npy,"(690, 2048)"
2560,NYhsc9ikk4I_resnet.npy,"(657, 2048)"
2561,ucaCmhNo78k_bn.npy,"(459, 1024)"
2562,zljhtdoqpv0_bn.npy,"(698, 1024)"
2563,yizxI2Gf_ww_bn.npy,"(661, 1024)"
2564,mi8NwUqf7nM_bn.npy,"(644, 1024)"
2565,NjAtxfaLwCk_resnet.npy,"(569, 2048)"
2566,uUqFphdLQ6g_bn.npy,"(637, 1024)"
2567,g5qy84ftuIw_bn.npy,"(826, 1024)"
2568,r-s3tFLCqxM_resnet.npy,"(356, 2048)"
2569,hu6iMNynOcI_resnet.npy,"(241, 2048)"
2570,KP-sFwyyi2k_bn.npy,"(464, 1024)"
2571,UesiELtgiVk_bn.npy,"(823, 1024)"
2572,9zqwA2munL0_bn.npy,"(791, 1024)"
2573,GAKI57aE3Yo_bn.npy,"(759, 1024)"
2574,g0KDpc1kSjo_bn.npy,"(576, 1024)"
2575,nJzDfRIb9T0_resnet.npy,"(715, 2048)"
2576,kchoaU2HL-o_resnet.npy,"(1152, 2048)"
2577,T0WX6UJQna8_resnet.npy,"(990, 2048)"
2578,RXljYbddo7g_resnet.npy,"(554, 2048)"
2579,Krmi9Is522c_resnet.npy,"(1173, 2048)"
2580,3bUVlO-kmhw_resnet.npy,"(1342, 2048)"
2581,tcPeQKJMTOk_bn.npy,"(934, 1024)"
2582,R0FTAjWwuCI_bn.npy,"(252, 1024)"
2583,l2E5jHfAENY_bn.npy,"(681, 1024)"
2584,_ilIn1kmNSA_bn.npy,"(293, 1024)"
2585,0B-59Ok_r1Y_resnet.npy,"(350, 2048)"
2586,bxgdUWKOwtQ_resnet.npy,"(1155, 2048)"
2587,JzU12Qf5FPg_bn.npy,"(1129, 1024)"
2588,Vyrq2i3R_Sk_bn.npy,"(615, 1024)"
2589,yDZvPCG51zw_bn.npy,"(426, 1024)"
2590,Db6SYxAfmPM_resnet.npy,"(438, 2048)"
2591,vyDO2t9m0H8_bn.npy,"(386, 1024)"
2592,vU2lND4YQjM_resnet.npy,"(471, 2048)"
2593,P71govkTh1E_bn.npy,"(501, 1024)"
2594,z6GDbQ7nqic_bn.npy,"(512, 1024)"
2595,hL0kuCIfFJI_bn.npy,"(520, 1024)"
2596,1IE3Z0wBnLU_resnet.npy,"(490, 2048)"
2597,ycapN0_D2RA_bn.npy,"(516, 1024)"
2598,SzapdQ4U1pA_resnet.npy,"(808, 2048)"
2599,I8ckIq2-j0k_bn.npy,"(775, 1024)"
2600,MpYSK8Lwfz0_resnet.npy,"(1176, 2048)"
2601,ZFCc4B5Jj_4_resnet.npy,"(371, 2048)"
2602,2tCWtcoGpCM_bn.npy,"(509, 1024)"
2603,PfupF0V3YYM_resnet.npy,"(581, 2048)"
2604,DMGFoEdCcRk_bn.npy,"(311, 1024)"
2605,M1HPY6_IEqU_bn.npy,"(216, 1024)"
2606,AcWeYhS3cDs_resnet.npy,"(264, 2048)"
2607,8ZX3Lazhkp4_bn.npy,"(471, 1024)"
2608,iX5UqDbD9YE_bn.npy,"(353, 1024)"
2609,-lMphXmWvbk_resnet.npy,"(861, 2048)"
2610,RYaVRKzehns_resnet.npy,"(433, 2048)"
2611,PNlctwVmbLY_resnet.npy,"(642, 2048)"
2612,OWtnI3m-p8g_bn.npy,"(780, 1024)"
2613,ikmPrpgWQ5M_bn.npy,"(368, 1024)"
2614,0B-59Ok_r1Y_bn.npy,"(350, 1024)"
2615,okvTq8gtr8c_bn.npy,"(778, 1024)"
2616,v174YTbr2N8_resnet.npy,"(548, 2048)"
2617,wii9jNiNl9Y_resnet.npy,"(686, 2048)"
2618,c00gy-NVzaw_resnet.npy,"(498, 2048)"
2619,SlR-Yh3gebM_resnet.npy,"(553, 2048)"
2620,7r6JQycloEs_bn.npy,"(558, 1024)"
2621,FkhBO3uxxnU_bn.npy,"(154, 1024)"
2622,3o2slUH6UmE_resnet.npy,"(648, 2048)"
2623,7TUOtdjLI6I_bn.npy,"(618, 1024)"
2624,XzgR14o6b80_bn.npy,"(598, 1024)"
2625,iQjNhG92hr4_resnet.npy,"(728, 2048)"
2626,Wi9BWzwPsfA_resnet.npy,"(334, 2048)"
2627,DzRIphFQ2Jc_bn.npy,"(376, 1024)"
2628,gbN0iw4VbBs_bn.npy,"(111, 1024)"
2629,hJzPVZf6JVo_resnet.npy,"(843, 2048)"
2630,0lkjIf5hZT4_bn.npy,"(302, 1024)"
2631,cMMoRNhHJrI_bn.npy,"(703, 1024)"
2632,t9ry6TkD598_bn.npy,"(360, 1024)"
2633,bY4_F8J8HOM_bn.npy,"(1130, 1024)"
2634,1r7N-G4kYG8_bn.npy,"(1125, 1024)"
2635,LDig6UT8uWw_bn.npy,"(220, 1024)"
2636,XeXQ23fgS38_resnet.npy,"(366, 2048)"
2637,uYBTguvz4tc_bn.npy,"(507, 1024)"
2638,FzhJGCaaYVs_resnet.npy,"(547, 2048)"
2639,5xogySLxeWQ_bn.npy,"(918, 1024)"
2640,OsYU9W14guU_bn.npy,"(490, 1024)"
2641,vpRz4jPFCmo_resnet.npy,"(604, 2048)"
2642,EedEYHqLfP8_bn.npy,"(692, 1024)"
2643,XkH9lXa6ykU_resnet.npy,"(460, 2048)"
2644,Hh-uza7bwgE_resnet.npy,"(147, 2048)"
2645,K16Rr-pPKKI_bn.npy,"(790, 1024)"
2646,YNpVeU1pVZA_resnet.npy,"(439, 2048)"
2647,2UY6Fztzpng_resnet.npy,"(403, 2048)"
2648,4t1bX0UTl2Q_resnet.npy,"(994, 2048)"
2649,zbOnhbcikz0_resnet.npy,"(965, 2048)"
2650,PPeAw7iM-iw_resnet.npy,"(486, 2048)"
2651,TshGvn_QG_g_resnet.npy,"(347, 2048)"
2652,_mL1gihKDw0_resnet.npy,"(1110, 2048)"
2653,G-AUY-jWzck_bn.npy,"(545, 1024)"
2654,S8BAT46vJJs_resnet.npy,"(752, 2048)"
2655,0IuQKThr-pM_bn.npy,"(336, 1024)"
2656,pe64g9YAOtM_resnet.npy,"(618, 2048)"
2657,a5FoLWnEiAI_bn.npy,"(1191, 1024)"
2658,uKoGb20Ngcs_bn.npy,"(1068, 1024)"
2659,7R5MVNE-ePU_resnet.npy,"(674, 2048)"
2660,aqH_V3yLtrY_bn.npy,"(346, 1024)"
2661,X1mE2IWeamI_resnet.npy,"(572, 2048)"
2662,TsEyXJqB4vk_bn.npy,"(1095, 1024)"
2663,bAC0cZIQVOk_resnet.npy,"(1015, 2048)"
2664,ox6YzyVQww0_resnet.npy,"(993, 2048)"
2665,RY10IUcz3bk_resnet.npy,"(843, 2048)"
2666,9pJToG30LdM_resnet.npy,"(375, 2048)"
2667,SUrLFp8IwRw_resnet.npy,"(1341, 2048)"
2668,4apR0YypAGc_bn.npy,"(307, 1024)"
2669,PTpRTJKAEoI_bn.npy,"(435, 1024)"
2670,yQzUEWyn6SM_bn.npy,"(703, 1024)"
2671,NXnQys_ejeg_resnet.npy,"(1120, 2048)"
2672,DVW7nZeeVlk_bn.npy,"(699, 1024)"
2673,P4FkXyKRwKk_bn.npy,"(194, 1024)"
2674,b56WIxbLd1c_resnet.npy,"(534, 2048)"
2675,ZcsshMf0NTI_bn.npy,"(676, 1024)"
2676,ofaghkdG2pU_resnet.npy,"(683, 2048)"
2677,foB6bxhZYF0_resnet.npy,"(765, 2048)"
2678,PPeAw7iM-iw_bn.npy,"(486, 1024)"
2679,BX5zMlnyq5k_bn.npy,"(300, 1024)"
2680,i_wZnw6f5Fw_resnet.npy,"(806, 2048)"
2681,trSnVJl6Q_k_bn.npy,"(392, 1024)"
2682,bM98rfEd_Yg_bn.npy,"(392, 1024)"
2683,8fVUcbC8MgM_resnet.npy,"(642, 2048)"
2684,faFpytaIzI0_bn.npy,"(201, 1024)"
2685,-yfTO7V2d_E_bn.npy,"(1159, 1024)"
2686,FQRC8urWpew_resnet.npy,"(531, 2048)"
2687,5IL3Zl6rUu4_bn.npy,"(1181, 1024)"
2688,XAHNVoKV1Bc_resnet.npy,"(1351, 2048)"
2689,N6J2ZQYic_g_resnet.npy,"(408, 2048)"
2690,bmxWJNbqCk8_bn.npy,"(295, 1024)"
2691,LH5lTHLMvXA_bn.npy,"(479, 1024)"
2692,5W3jHo5d7hM_bn.npy,"(841, 1024)"
2693,UGUF_9Rt9ZE_resnet.npy,"(448, 2048)"
2694,cgtskudIpvg_resnet.npy,"(184, 2048)"
2695,2Rn2tM9Rgg8_resnet.npy,"(1207, 2048)"
2696,Dg4z8V4Bsd0_resnet.npy,"(499, 2048)"
2697,m20wLqgdmLY_resnet.npy,"(358, 2048)"
2698,foTy--iKmQ0_bn.npy,"(809, 1024)"
2699,mKIvvx1SwmQ_resnet.npy,"(506, 2048)"
2700,o9kndEZvsnY_resnet.npy,"(885, 2048)"
2701,C2cNcOXGyZA_bn.npy,"(471, 1024)"
2702,DrXVuj1Qowo_bn.npy,"(939, 1024)"
2703,33OD9eIiTPI_resnet.npy,"(558, 2048)"
2704,VA_7l_TXcMs_resnet.npy,"(1150, 2048)"
2705,zukEQgbWdsY_bn.npy,"(628, 1024)"
2706,60TXip7-W-E_bn.npy,"(713, 1024)"
2707,5_mNozo4yqM_bn.npy,"(775, 1024)"
2708,7PgQgF5KLTs_bn.npy,"(417, 1024)"
2709,jJDFCCaLRIE_bn.npy,"(609, 1024)"
2710,DBgap0YANhs_bn.npy,"(995, 1024)"
2711,_j-0ElzS88Q_bn.npy,"(492, 1024)"
2712,ipcvgAb5y0U_resnet.npy,"(165, 2048)"
